absolute_path,relative_path,file_type,size,modified_time,sha256,selected_as_reference,selection_reason
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\data_quality.json,runs/20260723_031442_obstacle-05cm_5cm-worker-session/data_quality.json,json,1402,2026-07-23T08:34:58.619311+00:00,11284ade50daa650d59769b02ca299ff7fe4b00d56d19c6ccee91a620520f4f8,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\dynamic_consistency.json,runs/20260723_031442_obstacle-05cm_5cm-worker-session/dynamic_consistency.json,json,313,2026-07-23T08:34:58.620313+00:00,30968549e80947a4daf442cbcbf56240f92cf8fa7532eb68e1daf7781daa944f,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\events.jsonl,runs/20260723_031442_obstacle-05cm_5cm-worker-session/events.jsonl,jsonl,2111394,2026-07-23T07:43:42.353826+00:00,3b81d37a652068f7f4af1ae146533e9734d282bd40f06853feb9dc72f7a01ef3,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\metadata.json,runs/20260723_031442_obstacle-05cm_5cm-worker-session/metadata.json,json,1013,2026-07-23T07:14:42.521783+00:00,d4bb17491090f41b1d6bedf7164ed680aef254e0b448be1257caa4e34ea54641,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\model_audit.json,runs/20260723_031442_obstacle-05cm_5cm-worker-session/model_audit.json,json,7987,2026-07-23T07:14:42.529289+00:00,b56d5a84a1c0e5435e754072e93b220e2804c12e09f042cc380a1f121bfe2f7d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\physical_success.json,runs/20260723_031442_obstacle-05cm_5cm-worker-session/physical_success.json,json,5070,2026-07-23T08:35:01.327308+00:00,2ca22075345bc94c4a3ea668c5c265ab8df6277e669616a951a091f6b5e30f04,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\report_status.json,runs/20260723_031442_obstacle-05cm_5cm-worker-session/report_status.json,json,7683,2026-07-23T08:35:00.777345+00:00,11bc72af08bd07215a202255fa4fcbc063d36d6e60ffbd36de2d9f044f900969,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\stability_summary.json,runs/20260723_031442_obstacle-05cm_5cm-worker-session/stability_summary.json,json,799,2026-07-23T07:43:31.001460+00:00,6e0fad3e16df52047b7952f875abea99d030b3b6d9a2fc2e72150c2e32f4fcea,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\static_baseline.json,runs/20260723_031442_obstacle-05cm_5cm-worker-session/static_baseline.json,json,343,2026-07-23T08:34:58.619311+00:00,0495614d28ad3d98cd31652abffb787f0dfaba06c542ba14fe7c43d80399bdd9,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\trials\trial_001\steps\steps_source.json,runs/20260723_031442_obstacle-05cm_5cm-worker-session/trials/trial_001/steps/steps_source.json,json,969,2026-07-23T07:14:58.421091+00:00,685a662448234ea79a44d18d7de2a621f34a1c1d5dd664ec33875bcf42906f4c,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_031442_obstacle-05cm_5cm-worker-session\trials\trial_001\steps\validated_steps.jsonl,runs/20260723_031442_obstacle-05cm_5cm-worker-session/trials/trial_001/steps/validated_steps.jsonl,jsonl,374808,2026-07-08T23:25:47.717323+00:00,66be488058660467810260cb42d86357736bee2ff408d0741956c31db30426f8,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\config_snapshot.json,runs/20260723_034624_obstacle-10cm_10cm-worker-session/config_snapshot.json,json,1654,2026-07-23T07:46:24.253314+00:00,21b04ba509b9e2edcde32ba654aee5a5155b97bac950689ed72b88456245b66d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\data_quality.json,runs/20260723_034624_obstacle-10cm_10cm-worker-session/data_quality.json,json,1402,2026-07-23T08:35:13.739399+00:00,106c09b74c7a33c13a5f45c89932e19e5ad7df3f2c1a61b4840664e062f37148,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\dynamic_consistency.json,runs/20260723_034624_obstacle-10cm_10cm-worker-session/dynamic_consistency.json,json,312,2026-07-23T08:35:13.740396+00:00,7acd84b373d66ead50b65e6f542212ff0c024361aef91a3e0dede1b801c451a7,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\events.jsonl,runs/20260723_034624_obstacle-10cm_10cm-worker-session/events.jsonl,jsonl,1169479,2026-07-23T07:59:10.041832+00:00,05ecc15adfaa90f48093ef093b0cc00eeb73fcb290f24d531a48a1c15b498101,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\metadata.json,runs/20260723_034624_obstacle-10cm_10cm-worker-session/metadata.json,json,1014,2026-07-23T07:46:24.251304+00:00,ae30fe5538b1768772a3c6cb7994641106a7f16578402bd5eb1a20bb46dcaeea,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\model_audit.json,runs/20260723_034624_obstacle-10cm_10cm-worker-session/model_audit.json,json,7987,2026-07-23T07:46:24.257814+00:00,b56d5a84a1c0e5435e754072e93b220e2804c12e09f042cc380a1f121bfe2f7d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\physical_success.json,runs/20260723_034624_obstacle-10cm_10cm-worker-session/physical_success.json,json,5081,2026-07-23T08:35:15.065023+00:00,73c7f67c94d7b6fd37af7e6a6305b141aeb9e65b98457e6236c3b08b27557bbd,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\report_status.json,runs/20260723_034624_obstacle-10cm_10cm-worker-session/report_status.json,json,7701,2026-07-23T08:35:14.796417+00:00,df8e80686d2e2848a8f482103a7fb0dc0a143c62bb700853ae3eadea57449964,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\stability_summary.json,runs/20260723_034624_obstacle-10cm_10cm-worker-session/stability_summary.json,json,789,2026-07-23T07:59:10.108211+00:00,a83763444428aa1d21ec29d8b1317ce660c70c748796bdea1a5c029e2387a7e2,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\static_baseline.json,runs/20260723_034624_obstacle-10cm_10cm-worker-session/static_baseline.json,json,341,2026-07-23T08:35:13.740396+00:00,401f11769ae3151aad1a514c3900f48739db0a67c21b447e72fadb852b701aab,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\trials\trial_001\steps\steps_source.json,runs/20260723_034624_obstacle-10cm_10cm-worker-session/trials/trial_001/steps/steps_source.json,json,974,2026-07-23T07:46:41.108884+00:00,17702789abb877747320e2d1be3ab2c2557e160383389d423c4da05f30a6d83f,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_034624_obstacle-10cm_10cm-worker-session\trials\trial_001\steps\validated_steps.jsonl,runs/20260723_034624_obstacle-10cm_10cm-worker-session/trials/trial_001/steps/validated_steps.jsonl,jsonl,181390,2026-07-08T23:54:15.634998+00:00,1132b160e4e6e937e060285344d1ae3608b2f749fc28dce24aae26def5f005f5,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\config_snapshot.json,runs/20260723_040018_obstacle-05cm_5cm-worker-session/config_snapshot.json,json,1654,2026-07-23T08:00:18.616905+00:00,21b04ba509b9e2edcde32ba654aee5a5155b97bac950689ed72b88456245b66d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\data_quality.json,runs/20260723_040018_obstacle-05cm_5cm-worker-session/data_quality.json,json,1397,2026-07-23T08:35:05.103320+00:00,43e9367a80eb3585a20158512d9ae688e46061964541d813cd9fb2fe0c550101,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\dynamic_consistency.json,runs/20260723_040018_obstacle-05cm_5cm-worker-session/dynamic_consistency.json,json,312,2026-07-23T08:35:05.104311+00:00,c1a4009b499ed36243bd0dcfbea1931f54fc5a5e883ab39b75b39d9d9fdc2710,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\events.jsonl,runs/20260723_040018_obstacle-05cm_5cm-worker-session/events.jsonl,jsonl,2058227,2026-07-23T08:30:17.522410+00:00,f291ae49e298b6d9923823c91c88dec06a29b51a20f1ea3e7599e2dcca0abead,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\metadata.json,runs/20260723_040018_obstacle-05cm_5cm-worker-session/metadata.json,json,1013,2026-07-23T08:00:18.613907+00:00,e9f991e431340359274030087359547554fb5cd60bd3bc0fb32ef52cc65c61cc,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\model_audit.json,runs/20260723_040018_obstacle-05cm_5cm-worker-session/model_audit.json,json,7987,2026-07-23T08:00:18.620364+00:00,b56d5a84a1c0e5435e754072e93b220e2804c12e09f042cc380a1f121bfe2f7d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\physical_success.json,runs/20260723_040018_obstacle-05cm_5cm-worker-session/physical_success.json,json,5071,2026-07-23T08:35:07.427886+00:00,f25e9df13a31b4d8ad5a9ebda4cd74f2192a3d8a6f5be5d5ce04d48f97c8be0d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\report_status.json,runs/20260723_040018_obstacle-05cm_5cm-worker-session/report_status.json,json,7681,2026-07-23T08:35:06.902914+00:00,bbb5a1752e3caae66394c025ab44726cc28607909be63c91dbfda4d2231e3cc6,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\stability_summary.json,runs/20260723_040018_obstacle-05cm_5cm-worker-session/stability_summary.json,json,798,2026-07-23T08:30:01.963092+00:00,bdb7fbdcfa0b2383866be130c296354b6e187d74995ae74c9044ca2c4338d753,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\static_baseline.json,runs/20260723_040018_obstacle-05cm_5cm-worker-session/static_baseline.json,json,339,2026-07-23T08:35:05.104311+00:00,9a31826b4ff87d7e2dec8b4a31722b6c2c37d4e785e478c46a406ef0b9120402,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\trials\trial_001\steps\steps_source.json,runs/20260723_040018_obstacle-05cm_5cm-worker-session/trials/trial_001/steps/steps_source.json,json,970,2026-07-23T08:00:34.698929+00:00,4b04eae3b1090e13696a3840160710621fed296094380444acbd29cd3e205783,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_040018_obstacle-05cm_5cm-worker-session\trials\trial_001\steps\validated_steps.jsonl,runs/20260723_040018_obstacle-05cm_5cm-worker-session/trials/trial_001/steps/validated_steps.jsonl,jsonl,374808,2026-07-08T23:25:47.717323+00:00,66be488058660467810260cb42d86357736bee2ff408d0741956c31db30426f8,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_124306_obstacle-00cm_0cm-worker-session\config_snapshot.json,runs/20260723_124306_obstacle-00cm_0cm-worker-session/config_snapshot.json,json,1654,2026-07-23T16:43:06.970973+00:00,21b04ba509b9e2edcde32ba654aee5a5155b97bac950689ed72b88456245b66d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_124306_obstacle-00cm_0cm-worker-session\data_quality.json,runs/20260723_124306_obstacle-00cm_0cm-worker-session/data_quality.json,json,1398,2026-07-23T17:00:22.758226+00:00,b7486d31ef872f9aa63c7d2f8898eb93fa47a3d18164380b4f7c2cc6ba36ed16,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_124306_obstacle-00cm_0cm-worker-session\dynamic_consistency.json,runs/20260723_124306_obstacle-00cm_0cm-worker-session/dynamic_consistency.json,json,312,2026-07-23T17:00:22.760720+00:00,b42d2aff11655087f54442406b425136ec92a35302ba4976c79e7c12305342a0,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_124306_obstacle-00cm_0cm-worker-session\events.jsonl,runs/20260723_124306_obstacle-00cm_0cm-worker-session/events.jsonl,jsonl,1161467,2026-07-23T17:00:20.850734+00:00,d43f170d23815f809a568c254cdda440392ecbd8500a6748cbc96589fd7a54e3,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_124306_obstacle-00cm_0cm-worker-session\metadata.json,runs/20260723_124306_obstacle-00cm_0cm-worker-session/metadata.json,json,1011,2026-07-23T16:43:06.969565+00:00,5e328c6954a20405b0be34ebd32f05a7a0ff65e924f4dc8c02ae89c41bd9877d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_124306_obstacle-00cm_0cm-worker-session\model_audit.json,runs/20260723_124306_obstacle-00cm_0cm-worker-session/model_audit.json,json,7987,2026-07-23T16:43:06.989926+00:00,b56d5a84a1c0e5435e754072e93b220e2804c12e09f042cc380a1f121bfe2f7d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_124306_obstacle-00cm_0cm-worker-session\physical_success.json,runs/20260723_124306_obstacle-00cm_0cm-worker-session/physical_success.json,json,4713,2026-07-23T17:00:23.165306+00:00,e9152f16e1a2e46e8b3311152672d745ac99affe26e6cd5ed0c6ed75cf82c834,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_124306_obstacle-00cm_0cm-worker-session\stability_summary.json,runs/20260723_124306_obstacle-00cm_0cm-worker-session/stability_summary.json,json,794,2026-07-23T17:00:18.774242+00:00,0465d8c365c2a652b338bcb14a62a94dd3e4e54017de212e6b561daedfea5ff7,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_124306_obstacle-00cm_0cm-worker-session\static_baseline.json,runs/20260723_124306_obstacle-00cm_0cm-worker-session/static_baseline.json,json,340,2026-07-23T17:00:22.759719+00:00,dbb7da61ae2a304bae22435eac42b57d67ea4c730ae3a301a7e4fc2077a37fb6,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_144116_obstacle-00cm_0cm-worker-session\config_snapshot.json,runs/20260723_144116_obstacle-00cm_0cm-worker-session/config_snapshot.json,json,1654,2026-07-23T18:41:16.665637+00:00,21b04ba509b9e2edcde32ba654aee5a5155b97bac950689ed72b88456245b66d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_144116_obstacle-00cm_0cm-worker-session\events.jsonl,runs/20260723_144116_obstacle-00cm_0cm-worker-session/events.jsonl,jsonl,2082,2026-07-23T18:41:19.348094+00:00,88b1d3be0d540d58f3bae56f869c49ffa1eadb040991b210db02274185900c81,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_144116_obstacle-00cm_0cm-worker-session\metadata.json,runs/20260723_144116_obstacle-00cm_0cm-worker-session/metadata.json,json,1011,2026-07-23T18:41:16.664638+00:00,c19ced548e9696b47ce1b4c894c6f19a4be03f07e56022b5ada69523786a399f,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_144116_obstacle-00cm_0cm-worker-session\model_audit.json,runs/20260723_144116_obstacle-00cm_0cm-worker-session/model_audit.json,json,7987,2026-07-23T18:41:16.684786+00:00,b56d5a84a1c0e5435e754072e93b220e2804c12e09f042cc380a1f121bfe2f7d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\runs\20260723_144116_obstacle-00cm_0cm-worker-session\stability_summary.json,runs/20260723_144116_obstacle-00cm_0cm-worker-session/stability_summary.json,json,655,2026-07-23T18:41:19.348094+00:00,9ca786b27b7d163018d4d5d4d26190949cda69ec4a6a3255120120c9a26bb200,false,candidate or supporting source; not frozen as primary reference
